coverageID,westernmost_longitude,easternmost_longitude,minimum_latitude,maximum_latitude,width,height,SubsetNumber,ResolMin,ResolMax,Access,Preview,FirstFrame,LastFrame,StartTime,EndTime,CreationTime,PolygonSubset,SubsetLonMin,SubsetLatMin,SubsetLonMax,SubsetLatMax,subsetHeight,filename,uid
M3G20090106T114017,36.641,38.58,-30.634,-8.32,546,6204,2,0.0038573214434024653,0.003948151618366865,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090106T114017&FORMAT=image/tiff&subset=N(-736156.5790402336,-639432.5454860982)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090106T114017%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-736156.5790402336%3A-639432.5454860982%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-736156.5790402336%3A-639432.5454860982%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-736156.5790402336%3A-639432.5454860982%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-736156.5790402336%3A-639432.5454860982%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),1772,2658,2009-01-04T16:20:27.433690,2009-01-04T16:23:17.881706,2011-08-31T08:37:51,Polygon UNKNOWNFrame 38.444127758587896 -21.073940038684718 38.432 -21.717 38.42 -23.944 38.417581916544584 -24.26062669245648 36.774342030462485 -24.26062669245648 36.783 -23.889 36.82 -21.657 36.827314372274564 -21.073940038684718 38.444127758587896 -21.073940038684718,36.641,-24.26062669245648,38.58,-21.073940038684718,886,,M3G20090106T114017_2
M3G20090106T114017,36.641,38.58,-30.634,-8.32,546,6204,3,0.003782031753491837,0.0038573214434024653,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090106T114017&FORMAT=image/tiff&subset=N(-639432.5454860982,-542708.5119319628)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090106T114017%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-639432.5454860982%3A-542708.5119319628%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-639432.5454860982%3A-542708.5119319628%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-639432.5454860982%3A-542708.5119319628%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-639432.5454860982%3A-542708.5119319628%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),2658,3544,2009-01-04T16:23:17.983466,2009-01-04T16:26:08.431481,2011-08-31T08:37:51,Polygon UNKNOWNFrame 38.48984026304219 -17.88725338491296 38.474 -19.49 38.444127758587896 -21.073940038684718 36.827314372274564 -21.073940038684718 36.848 -19.425 36.87557053545651 -17.88725338491296 38.48984026304219 -17.88725338491296,36.641,-21.073940038684718,38.58,-17.88725338491296,886,,M3G20090106T114017_3
M3G20090106T114017,36.641,38.58,-30.634,-8.32,546,6204,4,0.0037209336276405043,0.003782031753491837,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090106T114017&FORMAT=image/tiff&subset=N(-542708.5119319628,-445984.4783778273)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090106T114017%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-542708.5119319628%3A-445984.4783778273%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-542708.5119319628%3A-445984.4783778273%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-542708.5119319628%3A-445984.4783778273%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-542708.5119319628%3A-445984.4783778273%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),3544,4430,2009-01-04T16:26:08.533241,2009-01-04T16:28:58.981257,2011-08-31T08:37:51,Polygon UNKNOWNFrame 38.52318190329863 -14.7005667311412 38.52 -15.038 38.496 -17.264 38.48984026304219 -17.88725338491296 36.87557053545651 -17.88725338491296 36.888 -17.194 36.927 -14.962 36.93133573776234 -14.7005667311412 38.52318190329863 -14.7005667311412,36.641,-17.88725338491296,38.58,-14.7005667311412,886,,M3G20090106T114017_4
M3G20090106T114017,36.641,38.58,-30.634,-8.32,546,6204,5,0.003672978112726144,0.0037209336276405043,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090106T114017&FORMAT=image/tiff&subset=N(-445984.4783778273,-349260.44482369185)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090106T114017%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-445984.4783778273%3A-349260.44482369185%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-445984.4783778273%3A-349260.44482369185%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-445984.4783778273%3A-349260.44482369185%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-445984.4783778273%3A-349260.44482369185%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),4430,5316,2009-01-04T16:28:59.083017,2009-01-04T16:31:49.531032,2011-08-31T08:37:51,Polygon UNKNOWNFrame 38.553236980402176 -11.51388007736944 38.541 -12.811 38.52318190329863 -14.7005667311412 36.93133573776234 -14.7005667311412 36.964 -12.731 36.98363976567221 -11.51388007736944 38.553236980402176 -11.51388007736944,36.641,-14.7005667311412,38.58,-11.51388007736944,886,,M3G20090106T114017_5
M3G20090106T114017,36.641,38.58,-30.634,-8.32,546,6204,6,0.0036373701010585053,0.003672978112726144,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090106T114017&FORMAT=image/tiff&subset=N(-349260.44482369185,-252536.4112695565)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090106T114017%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-349260.44482369185%3A-252536.4112695565%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-349260.44482369185%3A-252536.4112695565%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-349260.44482369185%3A-252536.4112695565%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-349260.44482369185%3A-252536.4112695565%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),5316,6203,2009-01-04T16:31:49.632792,2009-01-04T16:34:40.182568,2011-08-31T08:37:51,Polygon UNKNOWNFrame 37.084713881862804 -8.323596711798839 37.199 -8.333 37.356 -8.343 37.511 -8.352 37.663 -8.359 37.813 -8.363 37.964 -8.366 38.115 -8.367 38.266 -8.366 38.422 -8.363 38.58 -8.358 38.562 -10.585 38.553236980402176 -11.51388007736944 36.98363976567221 -11.51388007736944 37.0 -10.5 37.040932355420296 -8.323596711798839 37.084713881862804 -8.323596711798839,36.641,-11.51388007736944,38.58,-8.323596711798839,887,,M3G20090106T114017_6
M3G20090106T112923,37.396,39.059,22.711,24.661,461,545,0,0.003974439435645964,0.004035643678235726,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090106T112923&FORMAT=image/tiff&subset=N(686902.101355024,747517.652721584)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090106T112923%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20686902.101355024%3A747517.652721584%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20686902.101355024%3A747517.652721584%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20686902.101355024%3A747517.652721584%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20686902.101355024%3A747517.652721584%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),0,544,2009-01-04T16:14:46.334139,2009-01-04T16:34:40.182568,2011-08-31T08:37:51,Polygon UNKNOWNFrame 37.46659716430356 24.657422018348626 37.584 24.65 37.75 24.64 37.915 24.632 38.079 24.626 38.24 24.621 38.402 24.618 38.564 24.617 38.728 24.618 38.893 24.62 39.059 24.624 39.056 24.449 39.052 24.249 39.047 24.079 39.044 23.91 39.039 23.735 39.034 23.565 39.031 23.396 39.027 23.083 39.028 22.913 39.028 22.718 38.856 22.714 38.687 22.711 38.518 22.711 38.352 22.713 38.186 22.716 38.02 22.721 37.853 22.728 37.684 22.737 37.514 22.747 37.396 22.756 37.398 22.956 37.399 23.131 37.402 23.449 37.405 23.624 37.406 23.798 37.407 23.978 37.409 24.153 37.41 24.328 37.41 24.538 37.41 24.657422018348626 37.46659716430356 24.657422018348626,37.396,22.711,39.059,24.657422018348626,544,,M3G20090106T112923_0
M3G20090104T220845,56.69,58.969,-45.023,16.151,612,16270,0,0.005018575085745278,0.005324329528993177,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090104T220845&FORMAT=image/tiff&subset=N(-1365981.3001070935,-1256810.1555524517)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090104T220845%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1365981.3001070935%3A-1256810.1555524517%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1365981.3001070935%3A-1256810.1555524517%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1365981.3001070935%3A-1256810.1555524517%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1365981.3001070935%3A-1256810.1555524517%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),0,957,2009-01-04T16:14:46.334139,2009-01-04T16:15:56.446786,2011-08-31T08:37:51,Polygon UNKNOWNFrame 58.82988858328211 -41.424750583896746 58.851 -45.009 58.623 -45.016 58.397 -45.021 58.173 -45.023 57.952 -45.022 57.733 -45.019 57.513 -45.014 57.293 -45.006 57.07 -44.996 56.845 -44.983 56.69 -44.972 56.77640512718643 -41.424750583896746 58.82988858328211 -41.424750583896746,56.69,-45.023,58.969,-41.424750583896746,957,,M3G20090104T220845_0
M3G20090104T220845,56.69,58.969,-45.023,16.151,612,16270,1,0.00476381190281221,0.005018575085745278,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090104T220845&FORMAT=image/tiff&subset=N(-1256810.1555524517,-1147639.01099781)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090104T220845%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1256810.1555524517%3A-1147639.01099781%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1256810.1555524517%3A-1147639.01099781%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1256810.1555524517%3A-1147639.01099781%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1256810.1555524517%3A-1147639.01099781%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),957,1914,2009-01-04T16:15:56.548546,2009-01-04T16:17:06.661192,2011-08-31T08:37:51,Polygon UNKNOWNFrame 58.80869264190517 -37.82650116779349 58.815 -38.897 58.82988858328211 -41.424750583896746 56.77640512718643 -41.424750583896746 56.839 -38.855 56.859351326033845 -37.82650116779349 58.80869264190517 -37.82650116779349,56.69,-41.424750583896746,58.969,-37.82650116779349,957,,M3G20090104T220845_1
M3G20090104T220845,56.69,58.969,-45.023,16.151,612,16270,2,0.004550759051989918,0.00476381190281221,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090104T220845&FORMAT=image/tiff&subset=N(-1147639.01099781,-1038467.8664431683)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090104T220845%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1147639.01099781%3A-1038467.8664431683%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1147639.01099781%3A-1038467.8664431683%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1147639.01099781%3A-1038467.8664431683%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1147639.01099781%3A-1038467.8664431683%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),1914,2871,2009-01-04T16:17:06.762952,2009-01-04T16:18:16.875598,2011-08-31T08:37:51,Polygon UNKNOWNFrame 58.78749182701487 -34.22825175169023 58.80869264190517 -37.82650116779349 56.859351326033845 -37.82650116779349 56.93055135536312 -34.22825175169023 58.78749182701487 -34.22825175169023,56.69,-37.82650116779349,58.969,-34.22825175169023,957,,M3G20090104T220845_2
M3G20090104T220845,56.69,58.969,-45.023,16.151,612,16270,3,0.004372466770128719,0.004550759051989918,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090104T220845&FORMAT=image/tiff&subset=N(-1038467.8664431683,-929296.7218885265)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090104T220845%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1038467.8664431683%3A-929296.7218885265%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1038467.8664431683%3A-929296.7218885265%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1038467.8664431683%3A-929296.7218885265%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1038467.8664431683%3A-929296.7218885265%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),2871,3828,2009-01-04T16:18:16.977358,2009-01-04T16:19:27.090005,2011-08-31T08:37:51,Polygon UNKNOWNFrame 58.77723486279508 -30.630002335586973 58.779 -32.787 58.78749182701487 -34.22825175169023 56.93055135536312 -34.22825175169023 56.96 -32.74 56.99416581105281 -30.630002335586973 58.77723486279508 -30.630002335586973,56.69,-34.22825175169023,58.969,-30.630002335586973,957,,M3G20090104T220845_3
M3G20090104T220845,56.69,58.969,-45.023,16.151,612,16270,4,0.004223660757140407,0.004372466770128719,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090104T220845&FORMAT=image/tiff&subset=N(-929296.7218885265,-820125.5773338847)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090104T220845%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-929296.7218885265%3A-820125.5773338847%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-929296.7218885265%3A-820125.5773338847%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-929296.7218885265%3A-820125.5773338847%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-929296.7218885265%3A-820125.5773338847%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),3828,4785,2009-01-04T16:19:27.191765,2009-01-04T16:20:37.304411,2011-08-31T08:37:51,Polygon UNKNOWNFrame 58.77429030517143 -27.031752919483715 58.77723486279508 -30.630002335586973 56.99416581105281 -30.630002335586973 57.05242990856577 -27.031752919483715 58.77429030517143 -27.031752919483715,56.69,-30.630002335586973,58.969,-27.031752919483715,957,,M3G20090104T220845_4
M3G20090104T220845,56.69,58.969,-45.023,16.151,612,16270,5,0.0041003013321636505,0.004223660757140407,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090104T220845&FORMAT=image/tiff&subset=N(-820125.5773338847,-710954.432779243)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090104T220845%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-820125.5773338847%3A-710954.432779243%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-820125.5773338847%3A-710954.432779243%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-820125.5773338847%3A-710954.432779243%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-820125.5773338847%3A-710954.432779243%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),4785,5742,2009-01-04T16:20:37.406171,2009-01-04T16:21:47.620578,2011-08-31T08:37:51,Polygon UNKNOWNFrame 58.77134531306546 -23.433503503380457 58.774 -26.677 58.77429030517143 -27.031752919483715 57.05242990856577 -27.031752919483715 57.059 -26.626 57.10129509588259 -23.433503503380457 58.77134531306546 -23.433503503380457,56.69,-27.031752919483715,58.969,-23.433503503380457,957,,M3G20090104T220845_5
M3G20090104T220845,56.69,58.969,-45.023,16.151,612,16270,6,0.003999280701894158,0.0041003013321636505,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090104T220845&FORMAT=image/tiff&subset=N(-710954.432779243,-601783.2882246012)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090104T220845%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-710954.432779243%3A-601783.2882246012%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-710954.432779243%3A-601783.2882246012%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-710954.432779243%3A-601783.2882246012%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-710954.432779243%3A-601783.2882246012%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),5742,6699,2009-01-04T16:21:47.722337,2009-01-04T16:22:57.834984,2011-08-31T08:37:51,Polygon UNKNOWNFrame 58.770679234371926 -19.8352540872772 58.769 -20.568 58.77134531306546 -23.433503503380457 57.10129509588259 -23.433503503380457 57.14 -20.512 57.146197509585036 -19.8352540872772 58.770679234371926 -19.8352540872772,56.69,-23.433503503380457,58.969,-19.8352540872772,957,,M3G20090104T220845_6
M3G20090104T220845,56.69,58.969,-45.023,16.151,612,16270,7,0.003918211678810902,0.003999280701894158,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090104T220845&FORMAT=image/tiff&subset=N(-601783.2882246012,-492612.1436699594)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090104T220845%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-601783.2882246012%3A-492612.1436699594%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-601783.2882246012%3A-492612.1436699594%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-601783.2882246012%3A-492612.1436699594%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-601783.2882246012%3A-492612.1436699594%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),6699,7656,2009-01-04T16:22:57.936744,2009-01-04T16:24:08.049390,2011-08-31T08:37:51,Polygon UNKNOWNFrame 58.77892534532715 -16.237004671173942 58.770679234371926 -19.8352540872772 57.146197509585036 -19.8352540872772 57.17914958927461 -16.237004671173942 58.77892534532715 -16.237004671173942,56.69,-19.8352540872772,58.969,-16.237004671173942,957,,M3G20090104T220845_7
M3G20090104T220845,56.69,58.969,-45.023,16.151,612,16270,8,0.00385527870355495,0.003918211678810902,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20090104T220845&FORMAT=image/tiff&subset=N(-492612.1436699594,-383440.9991153176)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20090104T220845%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-492612.1436699594%3A-383440.9991153176%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-492612.1436699594%3A-383440.9991153176%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-492612.1436699594%3A-383440.9991153176%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-492612.1436699594%3A-383440.9991153176%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),7656,8613,2009-01-04T16:24:08.151150,2009-01-04T16:25:18.263797,2011-08-31T08:37:51,Polygon UNKNOWNFrame 58.78895727293382 -12.638755255070684 58.783 -14.459 58.77892534532715 -16.237004671173942 57.17914958927461 -16.237004671173942 57.196 -14.397 57.21066401994953 -12.638755255070684 58.78895727293382 -12.638755255070684,56.69,-16.237004671173942,58.969,-12.638755255070684,957,,M3G20090104T220845_8
